TripID,TimeStep,TimeStamp,Speed,Acceleration,Heading,HeadingChange,Latitude,Longitude,Annotation,SegmentType
T-20,1351,Tue Sep 11 20:22:05 EDT 2012,32,0.28,192.0,6,40.099697,-83.13147,NULL,NULL
T-20,1352,Tue Sep 11 20:22:06 EDT 2012,32,0.0,204.0,12,40.099577,-83.131547,NULL,NULL
T-20,1353,Tue Sep 11 20:22:07 EDT 2012,33,0.28,216.0,12,40.099467,-83.131657,NULL,NULL
T-20,1354,Tue Sep 11 20:22:08 EDT 2012,33,0.0,234.0,18,40.099372,-83.131798,NULL,NULL
T-20,1355,Tue Sep 11 20:22:09 EDT 2012,34,0.56,246.0,12,40.09931,-83.13196,NULL,NULL
T-20,1356,Tue Sep 11 20:22:10 EDT 2012,35,0.56,246.0,0,40.09926,-83.132147,NULL,NULL
T-20,1357,Tue Sep 11 20:22:11 EDT 2012,37,0.83,258.0,12,40.099235,-83.132348,NULL,NULL
T-20,1358,Tue Sep 11 20:22:12 EDT 2012,39,0.56,264.0,6,40.09922,-83.132553,NULL,NULL
T-20,1359,Tue Sep 11 20:22:13 EDT 2012,40,0.83,264.0,0,40.099203,-83.132767,Segment,Loop
T-20,1360,Tue Sep 11 20:22:14 EDT 2012,42,0.83,264.0,0,40.099192,-83.13299,NULL,NULL
T-20,1361,Tue Sep 11 20:22:15 EDT 2012,44,0.83,264.0,0,40.099182,-83.13322,NULL,NULL
T-20,1362,Tue Sep 11 20:22:16 EDT 2012,46,0.83,264.0,0,40.099177,-83.133462,NULL,NULL
T-20,1363,Tue Sep 11 20:22:17 EDT 2012,47,0.56,264.0,0,40.099168,-83.13371,NULL,NULL
T-20,1364,Tue Sep 11 20:22:18 EDT 2012,49,0.83,264.0,0,40.099158,-83.133965,NULL,NULL
T-20,1365,Tue Sep 11 20:22:19 EDT 2012,50,0.28,264.0,0,40.099153,-83.134232,NULL,NULL
T-20,1366,Tue Sep 11 20:22:20 EDT 2012,50,0.28,264.0,0,40.099143,-83.134497,NULL,NULL
T-20,1367,Tue Sep 11 20:22:21 EDT 2012,51,0.28,264.0,0,40.09914,-83.134767,NULL,NULL
T-20,1368,Tue Sep 11 20:22:22 EDT 2012,52,0.28,270.0,6,40.09914,-83.135042,NULL,NULL
T-20,1369,Tue Sep 11 20:22:23 EDT 2012,53,0.56,270.0,0,40.099142,-83.135322,NULL,NULL
T-20,1370,Tue Sep 11 20:22:24 EDT 2012,54,0.56,270.0,0,40.099143,-83.135605,NULL,NULL
T-20,1371,Tue Sep 11 20:22:25 EDT 2012,55,0.56,270.0,0,40.099145,-83.135895,NULL,NULL
T-20,1372,Tue Sep 11 20:22:26 EDT 2012,57,0.56,270.0,0,40.09915,-83.13619,NULL,NULL
T-20,1373,Tue Sep 11 20:22:27 EDT 2012,58,0.56,270.0,0,40.099153,-83.136493,NULL,NULL
T-20,1374,Tue Sep 11 20:22:28 EDT 2012,58,0.28,270.0,0,40.099155,-83.1368,NULL,NULL
T-20,1375,Tue Sep 11 20:22:29 EDT 2012,59,0.28,270.0,0,40.099157,-83.137112,NULL,NULL
T-20,1376,Tue Sep 11 20:22:30 EDT 2012,59,0.0,270.0,0,40.099158,-83.137427,Segment,Speed-Up
T-20,1377,Tue Sep 11 20:22:31 EDT 2012,60,0.28,270.0,0,40.09916,-83.137742,NULL,NULL
T-20,1378,Tue Sep 11 20:22:32 EDT 2012,60,0.0,270.0,0,40.09916,-83.13806,NULL,NULL
T-20,1379,Tue Sep 11 20:22:33 EDT 2012,60,0.0,270.0,0,40.099162,-83.138378,NULL,NULL
T-20,1380,Tue Sep 11 20:22:34 EDT 2012,60,0.0,270.0,0,40.099163,-83.138697,NULL,NULL
T-20,1381,Tue Sep 11 20:22:35 EDT 2012,60,0.28,270.0,0,40.099165,-83.139015,NULL,NULL
T-20,1382,Tue Sep 11 20:22:36 EDT 2012,60,0.0,270.0,0,40.099167,-83.139333,NULL,NULL
T-20,1383,Tue Sep 11 20:22:37 EDT 2012,60,0.0,270.0,0,40.099167,-83.139653,NULL,NULL
T-20,1384,Tue Sep 11 20:22:38 EDT 2012,60,0.0,270.0,0,40.099168,-83.139972,NULL,NULL
T-20,1385,Tue Sep 11 20:22:39 EDT 2012,60,0.0,270.0,0,40.099172,-83.140292,NULL,NULL
T-20,1386,Tue Sep 11 20:22:40 EDT 2012,60,0.0,270.0,0,40.099173,-83.14061,NULL,NULL
T-20,1387,Tue Sep 11 20:22:41 EDT 2012,60,0.0,270.0,0,40.099177,-83.140928,NULL,NULL
T-20,1388,Tue Sep 11 20:22:42 EDT 2012,60,0.0,270.0,0,40.09918,-83.141247,NULL,NULL
T-20,1389,Tue Sep 11 20:22:43 EDT 2012,60,0.0,270.0,0,40.099187,-83.141567,NULL,NULL
T-20,1390,Tue Sep 11 20:22:44 EDT 2012,61,0.28,270.0,0,40.0992,-83.141892,NULL,NULL
T-20,1391,Tue Sep 11 20:22:45 EDT 2012,60,-0.28,270.0,0,40.099202,-83.142212,NULL,NULL
T-20,1392,Tue Sep 11 20:22:46 EDT 2012,60,0.0,270.0,0,40.099202,-83.142528,NULL,NULL
T-20,1393,Tue Sep 11 20:22:47 EDT 2012,60,0.0,270.0,0,40.099205,-83.14285,NULL,NULL
T-20,1394,Tue Sep 11 20:22:48 EDT 2012,60,0.0,270.0,0,40.099207,-83.14317,NULL,NULL
T-20,1395,Tue Sep 11 20:22:49 EDT 2012,60,0.0,270.0,0,40.099207,-83.143488,NULL,NULL
T-20,1396,Tue Sep 11 20:22:50 EDT 2012,60,0.0,270.0,0,40.099207,-83.143807,NULL,NULL
T-20,1397,Tue Sep 11 20:22:51 EDT 2012,60,0.0,270.0,0,40.099205,-83.144125,NULL,NULL
T-20,1398,Tue Sep 11 20:22:52 EDT 2012,60,0.0,264.0,6,40.099203,-83.144443,NULL,NULL
T-20,1399,Tue Sep 11 20:22:53 EDT 2012,60,0.0,270.0,6,40.099203,-83.144763,NULL,NULL
T-20,1400,Tue Sep 11 20:22:54 EDT 2012,60,0.0,270.0,0,40.099203,-83.145082,NULL,NULL
T-20,1401,Tue Sep 11 20:22:55 EDT 2012,60,0.0,270.0,0,40.099203,-83.145402,NULL,NULL
T-20,1402,Tue Sep 11 20:22:56 EDT 2012,60,0.0,270.0,0,40.099203,-83.145722,NULL,NULL
T-20,1403,Tue Sep 11 20:22:57 EDT 2012,60,0.0,270.0,0,40.099203,-83.14604,NULL,NULL
T-20,1404,Tue Sep 11 20:22:58 EDT 2012,60,0.0,270.0,0,40.099203,-83.146358,NULL,NULL
T-20,1405,Tue Sep 11 20:22:59 EDT 2012,60,0.0,270.0,0,40.099205,-83.146675,NULL,NULL
T-20,1406,Tue Sep 11 20:23:00 EDT 2012,60,0.0,270.0,0,40.099208,-83.146993,NULL,NULL
T-20,1407,Tue Sep 11 20:23:01 EDT 2012,60,-0.28,270.0,0,40.09921,-83.14731,NULL,NULL
T-20,1408,Tue Sep 11 20:23:02 EDT 2012,60,0.0,270.0,0,40.09921,-83.147628,NULL,NULL
T-20,1409,Tue Sep 11 20:23:03 EDT 2012,60,0.0,270.0,0,40.099212,-83.147945,NULL,NULL
T-20,1410,Tue Sep 11 20:23:04 EDT 2012,60,0.0,270.0,0,40.099213,-83.148262,NULL,NULL
T-20,1411,Tue Sep 11 20:23:05 EDT 2012,60,0.28,270.0,0,40.099213,-83.14858,NULL,NULL
T-20,1412,Tue Sep 11 20:23:06 EDT 2012,60,0.0,270.0,0,40.099215,-83.148897,NULL,NULL
T-20,1413,Tue Sep 11 20:23:07 EDT 2012,60,0.0,270.0,0,40.099215,-83.149215,NULL,NULL
T-20,1414,Tue Sep 11 20:23:08 EDT 2012,60,0.0,270.0,0,40.099217,-83.149533,NULL,NULL
T-20,1415,Tue Sep 11 20:23:09 EDT 2012,60,-0.28,270.0,0,40.099217,-83.14985,NULL,NULL
T-20,1416,Tue Sep 11 20:23:10 EDT 2012,59,-0.28,264.0,6,40.099218,-83.150165,NULL,NULL
T-20,1417,Tue Sep 11 20:23:11 EDT 2012,58,-0.28,270.0,6,40.099218,-83.150475,NULL,NULL
T-20,1418,Tue Sep 11 20:23:12 EDT 2012,58,-0.28,270.0,0,40.099218,-83.150783,NULL,NULL
T-20,1419,Tue Sep 11 20:23:13 EDT 2012,58,0.0,270.0,0,40.09922,-83.151092,NULL,NULL
T-20,1420,Tue Sep 11 20:23:14 EDT 2012,58,0.28,270.0,0,40.09922,-83.151398,NULL,NULL
T-20,1421,Tue Sep 11 20:23:15 EDT 2012,58,0.0,270.0,0,40.09922,-83.151707,NULL,NULL
T-20,1422,Tue Sep 11 20:23:16 EDT 2012,58,0.0,270.0,0,40.099222,-83.152015,NULL,NULL
T-20,1423,Tue Sep 11 20:23:17 EDT 2012,58,0.0,270.0,0,40.099222,-83.152323,NULL,NULL
T-20,1424,Tue Sep 11 20:23:18 EDT 2012,59,0.28,270.0,0,40.099223,-83.152632,NULL,NULL
T-20,1425,Tue Sep 11 20:23:19 EDT 2012,58,-0.28,270.0,0,40.099225,-83.152942,NULL,NULL
T-20,1426,Tue Sep 11 20:23:20 EDT 2012,59,0.28,270.0,0,40.099225,-83.153253,Segment,Other
T-20,1427,Tue Sep 11 20:23:21 EDT 2012,59,0.0,270.0,0,40.099227,-83.153565,NULL,NULL
T-20,1428,Tue Sep 11 20:23:22 EDT 2012,59,0.0,270.0,0,40.099227,-83.153877,NULL,NULL
T-20,1429,Tue Sep 11 20:23:23 EDT 2012,59,0.0,270.0,0,40.099228,-83.154188,NULL,NULL
T-20,1430,Tue Sep 11 20:23:24 EDT 2012,59,0.0,270.0,0,40.099232,-83.1545,NULL,NULL
T-20,1431,Tue Sep 11 20:23:25 EDT 2012,59,0.0,270.0,0,40.099237,-83.154813,NULL,NULL
T-20,1432,Tue Sep 11 20:23:26 EDT 2012,60,0.28,270.0,0,40.09924,-83.155127,NULL,NULL
T-20,1433,Tue Sep 11 20:23:27 EDT 2012,60,0.0,270.0,0,40.09924,-83.15544,NULL,NULL
T-20,1434,Tue Sep 11 20:23:28 EDT 2012,60,0.0,270.0,0,40.099242,-83.155755,NULL,NULL
T-20,1435,Tue Sep 11 20:23:29 EDT 2012,60,0.0,264.0,6,40.09924,-83.156072,NULL,NULL
T-20,1436,Tue Sep 11 20:23:30 EDT 2012,60,0.28,270.0,6,40.099242,-83.156387,NULL,NULL
T-20,1437,Tue Sep 11 20:23:31 EDT 2012,60,0.0,270.0,0,40.099242,-83.156705,NULL,NULL
T-20,1438,Tue Sep 11 20:23:32 EDT 2012,60,0.0,270.0,0,40.099243,-83.157025,NULL,NULL
T-20,1439,Tue Sep 11 20:23:33 EDT 2012,60,0.0,270.0,0,40.099248,-83.157345,NULL,NULL
T-20,1440,Tue Sep 11 20:23:34 EDT 2012,60,0.0,270.0,0,40.099257,-83.157663,NULL,NULL
T-20,1441,Tue Sep 11 20:23:35 EDT 2012,61,0.28,270.0,0,40.099267,-83.157983,NULL,NULL
T-20,1442,Tue Sep 11 20:23:36 EDT 2012,61,0.0,270.0,0,40.099278,-83.158303,NULL,NULL
T-20,1443,Tue Sep 11 20:23:37 EDT 2012,61,0.0,270.0,0,40.099287,-83.158625,NULL,NULL
T-20,1444,Tue Sep 11 20:23:38 EDT 2012,61,0.0,270.0,0,40.099295,-83.158948,NULL,NULL
T-20,1445,Tue Sep 11 20:23:39 EDT 2012,61,0.0,270.0,0,40.099298,-83.159277,NULL,NULL
T-20,1446,Tue Sep 11 20:23:40 EDT 2012,62,0.28,270.0,0,40.099305,-83.1596,NULL,NULL
T-20,1447,Tue Sep 11 20:23:41 EDT 2012,62,0.28,270.0,0,40.099308,-83.159922,NULL,NULL
T-20,1448,Tue Sep 11 20:23:42 EDT 2012,62,0.0,270.0,0,40.099313,-83.160248,NULL,NULL
T-20,1449,Tue Sep 11 20:23:43 EDT 2012,63,0.28,270.0,0,40.099315,-83.16058,NULL,NULL
T-20,1450,Tue Sep 11 20:23:44 EDT 2012,63,0.28,270.0,0,40.099317,-83.160913,NULL,NULL
T-20,1451,Tue Sep 11 20:23:45 EDT 2012,64,0.28,270.0,0,40.099318,-83.161252,NULL,NULL
T-20,1452,Tue Sep 11 20:23:46 EDT 2012,65,0.28,270.0,0,40.099318,-83.161592,NULL,NULL
T-20,1453,Tue Sep 11 20:23:47 EDT 2012,65,0.28,270.0,0,40.099318,-83.161937,NULL,NULL
T-20,1454,Tue Sep 11 20:23:48 EDT 2012,66,0.28,270.0,0,40.099318,-83.162283,NULL,NULL
T-20,1455,Tue Sep 11 20:23:49 EDT 2012,66,0.28,270.0,0,40.099318,-83.162633,NULL,NULL
T-20,1456,Tue Sep 11 20:23:50 EDT 2012,67,0.28,270.0,0,40.09932,-83.162987,NULL,NULL
T-20,1457,Tue Sep 11 20:23:51 EDT 2012,68,0.28,270.0,0,40.09932,-83.163343,NULL,NULL
T-20,1458,Tue Sep 11 20:23:52 EDT 2012,68,0.0,270.0,0,40.099322,-83.163702,NULL,NULL
T-20,1459,Tue Sep 11 20:23:53 EDT 2012,68,0.28,270.0,0,40.099322,-83.164063,NULL,NULL
T-20,1460,Tue Sep 11 20:23:54 EDT 2012,69,0.28,270.0,0,40.099322,-83.164427,NULL,NULL
T-20,1461,Tue Sep 11 20:23:55 EDT 2012,70,0.28,270.0,0,40.099322,-83.164792,NULL,NULL
T-20,1462,Tue Sep 11 20:23:56 EDT 2012,70,0.0,270.0,0,40.099325,-83.16516,Segment,Speed-Up
T-20,1463,Tue Sep 11 20:23:57 EDT 2012,70,0.28,270.0,0,40.09933,-83.16553,NULL,NULL
T-20,1464,Tue Sep 11 20:23:58 EDT 2012,70,0.0,270.0,0,40.099342,-83.1659,NULL,NULL
T-20,1465,Tue Sep 11 20:23:59 EDT 2012,70,0.0,270.0,0,40.099362,-83.16627,NULL,NULL
T-20,1466,Tue Sep 11 20:24:00 EDT 2012,71,0.28,276.0,6,40.099392,-83.16664,NULL,NULL
T-20,1467,Tue Sep 11 20:24:01 EDT 2012,71,0.0,276.0,0,40.09943,-83.16701,NULL,NULL
T-20,1468,Tue Sep 11 20:24:02 EDT 2012,71,0.28,276.0,0,40.099475,-83.167383,NULL,NULL
T-20,1469,Tue Sep 11 20:24:03 EDT 2012,72,0.28,276.0,0,40.099527,-83.167757,NULL,NULL
T-20,1470,Tue Sep 11 20:24:04 EDT 2012,72,0.0,282.0,6,40.099587,-83.16813,NULL,NULL
T-20,1471,Tue Sep 11 20:24:05 EDT 2012,73,0.28,282.0,0,40.099657,-83.168503,NULL,NULL
T-20,1472,Tue Sep 11 20:24:06 EDT 2012,73,0.28,282.0,0,40.099735,-83.168882,NULL,NULL
T-20,1473,Tue Sep 11 20:24:07 EDT 2012,73,0.0,282.0,0,40.09982,-83.16926,NULL,NULL
T-20,1474,Tue Sep 11 20:24:08 EDT 2012,73,0.0,288.0,6,40.099912,-83.169638,NULL,NULL
T-20,1475,Tue Sep 11 20:24:09 EDT 2012,73,0.0,288.0,0,40.100008,-83.170007,NULL,NULL
T-20,1476,Tue Sep 11 20:24:10 EDT 2012,74,0.28,288.0,0,40.100105,-83.170377,NULL,NULL
T-20,1477,Tue Sep 11 20:24:11 EDT 2012,74,0.0,288.0,0,40.100217,-83.170738,NULL,NULL
T-20,1478,Tue Sep 11 20:24:12 EDT 2012,74,0.0,288.0,0,40.100343,-83.171102,NULL,NULL
T-20,1479,Tue Sep 11 20:24:13 EDT 2012,74,0.0,294.0,6,40.100485,-83.171463,NULL,NULL
T-20,1480,Tue Sep 11 20:24:14 EDT 2012,74,0.0,294.0,0,40.100627,-83.171832,NULL,NULL
T-20,1481,Tue Sep 11 20:24:15 EDT 2012,75,0.28,294.0,0,40.100775,-83.172197,Maybe-Segment,Speed-Up
T-20,1482,Tue Sep 11 20:24:16 EDT 2012,75,0.0,300.0,6,40.100938,-83.172543,NULL,NULL
T-20,1483,Tue Sep 11 20:24:17 EDT 2012,75,0.0,300.0,0,40.101115,-83.172882,NULL,NULL
T-20,1484,Tue Sep 11 20:24:18 EDT 2012,75,0.0,300.0,0,40.101303,-83.173192,NULL,NULL
T-20,1485,Tue Sep 11 20:24:19 EDT 2012,75,0.0,306.0,6,40.101497,-83.173488,NULL,NULL
T-20,1486,Tue Sep 11 20:24:20 EDT 2012,75,0.0,306.0,0,40.101692,-83.173783,NULL,NULL
T-20,1487,Tue Sep 11 20:24:21 EDT 2012,74,-0.28,306.0,0,40.101888,-83.174078,NULL,NULL
T-20,1488,Tue Sep 11 20:24:22 EDT 2012,72,-0.83,312.0,6,40.102092,-83.174357,NULL,NULL
T-20,1489,Tue Sep 11 20:24:23 EDT 2012,72,0.0,312.0,0,40.102305,-83.174605,NULL,NULL
T-20,1490,Tue Sep 11 20:24:24 EDT 2012,71,-0.28,312.0,0,40.102518,-83.174862,NULL,NULL
T-20,1491,Tue Sep 11 20:24:25 EDT 2012,71,0.0,312.0,0,40.102733,-83.175117,NULL,NULL
T-20,1492,Tue Sep 11 20:24:26 EDT 2012,71,0.0,318.0,6,40.102948,-83.17537,NULL,NULL
T-20,1493,Tue Sep 11 20:24:27 EDT 2012,71,-0.28,318.0,0,40.103168,-83.175613,NULL,NULL
T-20,1494,Tue Sep 11 20:24:28 EDT 2012,71,0.0,318.0,0,40.103395,-83.175852,NULL,NULL
T-20,1495,Tue Sep 11 20:24:29 EDT 2012,71,0.0,318.0,0,40.103628,-83.17609,NULL,NULL
T-20,1496,Tue Sep 11 20:24:30 EDT 2012,71,0.0,324.0,6,40.103863,-83.17631,NULL,NULL
T-20,1497,Tue Sep 11 20:24:31 EDT 2012,71,0.0,324.0,0,40.1041,-83.176515,NULL,NULL
T-20,1498,Tue Sep 11 20:24:32 EDT 2012,71,0.28,324.0,0,40.104342,-83.17671,NULL,NULL
T-20,1499,Tue Sep 11 20:24:33 EDT 2012,71,0.0,324.0,0,40.104588,-83.176898,NULL,NULL
T-20,1500,Tue Sep 11 20:24:34 EDT 2012,71,-0.28,330.0,6,40.10484,-83.17708,NULL,NULL
T-20,1501,Tue Sep 11 20:24:35 EDT 2012,71,0.0,330.0,0,40.105095,-83.17725,NULL,NULL
T-20,1502,Tue Sep 11 20:24:36 EDT 2012,71,0.0,330.0,0,40.105352,-83.177412,NULL,NULL
T-20,1503,Tue Sep 11 20:24:37 EDT 2012,71,0.0,330.0,0,40.10561,-83.177565,NULL,NULL
T-20,1504,Tue Sep 11 20:24:38 EDT 2012,71,0.28,330.0,0,40.105868,-83.177715,NULL,NULL
T-20,1505,Tue Sep 11 20:24:39 EDT 2012,71,0.0,336.0,6,40.10613,-83.177858,NULL,NULL
T-20,1506,Tue Sep 11 20:24:40 EDT 2012,71,0.0,336.0,0,40.106392,-83.177995,NULL,NULL
T-20,1507,Tue Sep 11 20:24:41 EDT 2012,71,-0.28,336.0,0,40.106653,-83.17813,NULL,NULL
T-20,1508,Tue Sep 11 20:24:42 EDT 2012,71,0.0,336.0,0,40.10692,-83.178262,NULL,NULL
T-20,1509,Tue Sep 11 20:24:43 EDT 2012,70,-0.56,336.0,0,40.107178,-83.178397,NULL,NULL
T-20,1510,Tue Sep 11 20:24:44 EDT 2012,70,0.0,336.0,0,40.107447,-83.178523,NULL,NULL
T-20,1511,Tue Sep 11 20:24:45 EDT 2012,69,-0.28,336.0,0,40.107715,-83.178652,NULL,NULL
T-20,1512,Tue Sep 11 20:24:46 EDT 2012,68,-0.56,336.0,0,40.107978,-83.17878,NULL,NULL
T-20,1513,Tue Sep 11 20:24:47 EDT 2012,68,0.0,336.0,0,40.108227,-83.178915,NULL,NULL
T-20,1514,Tue Sep 11 20:24:48 EDT 2012,68,0.0,336.0,0,40.108475,-83.179053,NULL,NULL
T-20,1515,Tue Sep 11 20:24:49 EDT 2012,68,0.0,336.0,0,40.10874,-83.17918,NULL,NULL
T-20,1516,Tue Sep 11 20:24:50 EDT 2012,68,0.28,336.0,0,40.108997,-83.179303,Segment,Smooth-Turn;Slow-Down
T-20,1517,Tue Sep 11 20:24:51 EDT 2012,68,0.0,336.0,0,40.10925,-83.17944,NULL,NULL
T-20,1518,Tue Sep 11 20:24:52 EDT 2012,68,0.0,336.0,0,40.109502,-83.179582,NULL,NULL
T-20,1519,Tue Sep 11 20:24:53 EDT 2012,68,0.0,336.0,0,40.109755,-83.179713,NULL,NULL
T-20,1520,Tue Sep 11 20:24:54 EDT 2012,68,0.0,336.0,0,40.110012,-83.179845,NULL,NULL
T-20,1521,Tue Sep 11 20:24:55 EDT 2012,68,0.0,336.0,0,40.110268,-83.179978,NULL,NULL
T-20,1522,Tue Sep 11 20:24:56 EDT 2012,68,0.0,336.0,0,40.110523,-83.180113,NULL,NULL
T-20,1523,Tue Sep 11 20:24:57 EDT 2012,68,0.0,336.0,0,40.11078,-83.180245,NULL,NULL
T-20,1524,Tue Sep 11 20:24:58 EDT 2012,68,0.0,336.0,0,40.111043,-83.180368,NULL,NULL
T-20,1525,Tue Sep 11 20:24:59 EDT 2012,68,0.0,336.0,0,40.11131,-83.180487,NULL,NULL
T-20,1526,Tue Sep 11 20:25:00 EDT 2012,68,0.0,336.0,0,40.111573,-83.180605,NULL,NULL
T-20,1527,Tue Sep 11 20:25:01 EDT 2012,68,0.0,336.0,0,40.11183,-83.180735,NULL,NULL
T-20,1528,Tue Sep 11 20:25:02 EDT 2012,68,0.0,336.0,0,40.112085,-83.18087,NULL,NULL
T-20,1529,Tue Sep 11 20:25:03 EDT 2012,68,0.0,336.0,0,40.112342,-83.181003,NULL,NULL
T-20,1530,Tue Sep 11 20:25:04 EDT 2012,68,0.0,336.0,0,40.112603,-83.181123,NULL,NULL
T-20,1531,Tue Sep 11 20:25:05 EDT 2012,68,-0.28,336.0,0,40.112863,-83.181247,NULL,NULL
T-20,1532,Tue Sep 11 20:25:06 EDT 2012,68,0.0,336.0,0,40.113125,-83.181368,NULL,NULL
T-20,1533,Tue Sep 11 20:25:07 EDT 2012,68,0.0,336.0,0,40.113388,-83.18149,NULL,NULL
T-20,1534,Tue Sep 11 20:25:08 EDT 2012,68,0.0,336.0,0,40.113653,-83.181607,NULL,NULL
T-20,1535,Tue Sep 11 20:25:09 EDT 2012,68,0.0,336.0,0,40.113913,-83.181728,NULL,NULL
T-20,1536,Tue Sep 11 20:25:10 EDT 2012,68,0.0,336.0,0,40.114175,-83.181848,NULL,NULL
T-20,1537,Tue Sep 11 20:25:11 EDT 2012,68,0.0,336.0,0,40.114435,-83.181975,NULL,NULL
T-20,1538,Tue Sep 11 20:25:12 EDT 2012,68,0.28,336.0,0,40.114693,-83.182105,NULL,NULL
T-20,1539,Tue Sep 11 20:25:13 EDT 2012,68,0.0,336.0,0,40.11495,-83.182235,NULL,NULL
T-20,1540,Tue Sep 11 20:25:14 EDT 2012,68,0.0,336.0,0,40.115205,-83.182368,NULL,NULL
T-20,1541,Tue Sep 11 20:25:15 EDT 2012,68,0.0,336.0,0,40.11546,-83.1825,NULL,NULL
T-20,1542,Tue Sep 11 20:25:16 EDT 2012,68,0.0,336.0,0,40.115718,-83.182628,NULL,NULL
T-20,1543,Tue Sep 11 20:25:17 EDT 2012,68,0.0,336.0,0,40.11598,-83.182755,NULL,NULL
T-20,1544,Tue Sep 11 20:25:18 EDT 2012,68,0.0,336.0,0,40.116237,-83.182885,NULL,NULL
T-20,1545,Tue Sep 11 20:25:19 EDT 2012,68,0.0,336.0,0,40.116492,-83.18302,NULL,NULL
T-20,1546,Tue Sep 11 20:25:20 EDT 2012,68,-0.28,336.0,0,40.116747,-83.183152,NULL,NULL
T-20,1547,Tue Sep 11 20:25:21 EDT 2012,68,0.0,336.0,0,40.117002,-83.183283,NULL,NULL
T-20,1548,Tue Sep 11 20:25:22 EDT 2012,68,0.0,336.0,0,40.117258,-83.18341,NULL,NULL
T-20,1549,Tue Sep 11 20:25:23 EDT 2012,68,0.0,336.0,0,40.117515,-83.18354,NULL,NULL
T-20,1550,Tue Sep 11 20:25:24 EDT 2012,68,0.0,336.0,0,40.117773,-83.183668,NULL,NULL
T-20,1551,Tue Sep 11 20:25:25 EDT 2012,68,0.0,336.0,0,40.118032,-83.183792,NULL,NULL
T-20,1552,Tue Sep 11 20:25:26 EDT 2012,68,0.0,336.0,0,40.118292,-83.18392,NULL,NULL
T-20,1553,Tue Sep 11 20:25:27 EDT 2012,68,0.28,336.0,0,40.118552,-83.184048,NULL,NULL
T-20,1554,Tue Sep 11 20:25:28 EDT 2012,68,-0.28,336.0,0,40.11881,-83.184178,NULL,NULL
T-20,1555,Tue Sep 11 20:25:29 EDT 2012,68,0.28,336.0,0,40.119068,-83.184307,NULL,NULL
T-20,1556,Tue Sep 11 20:25:30 EDT 2012,68,0.0,336.0,0,40.119325,-83.184437,NULL,NULL
T-20,1557,Tue Sep 11 20:25:31 EDT 2012,68,0.0,336.0,0,40.119583,-83.184567,NULL,NULL
T-20,1558,Tue Sep 11 20:25:32 EDT 2012,68,-0.28,336.0,0,40.11984,-83.184697,NULL,NULL
T-20,1559,Tue Sep 11 20:25:33 EDT 2012,68,0.28,336.0,0,40.120093,-83.184828,NULL,NULL
T-20,1560,Tue Sep 11 20:25:34 EDT 2012,68,0.0,336.0,0,40.120347,-83.184965,NULL,NULL
T-20,1561,Tue Sep 11 20:25:35 EDT 2012,68,0.0,336.0,0,40.120603,-83.185092,NULL,NULL
T-20,1562,Tue Sep 11 20:25:36 EDT 2012,68,-0.28,336.0,0,40.120857,-83.185227,NULL,NULL
T-20,1563,Tue Sep 11 20:25:37 EDT 2012,68,0.28,336.0,0,40.12111,-83.185362,NULL,NULL
T-20,1564,Tue Sep 11 20:25:38 EDT 2012,68,0.0,336.0,0,40.121365,-83.185497,NULL,NULL
T-20,1565,Tue Sep 11 20:25:39 EDT 2012,68,0.0,336.0,0,40.121618,-83.185633,NULL,NULL
T-20,1566,Tue Sep 11 20:25:40 EDT 2012,68,0.0,336.0,0,40.121873,-83.185767,NULL,NULL
T-20,1567,Tue Sep 11 20:25:41 EDT 2012,68,0.0,336.0,0,40.122128,-83.185903,NULL,NULL
T-20,1568,Tue Sep 11 20:25:42 EDT 2012,68,0.0,336.0,0,40.122383,-83.186038,NULL,NULL
T-20,1569,Tue Sep 11 20:25:43 EDT 2012,68,0.0,336.0,0,40.122642,-83.186168,NULL,NULL
T-20,1570,Tue Sep 11 20:25:44 EDT 2012,68,0.0,336.0,0,40.122903,-83.186298,NULL,NULL
T-20,1571,Tue Sep 11 20:25:45 EDT 2012,68,0.0,336.0,0,40.123163,-83.186427,Segment,Other
T-20,1572,Tue Sep 11 20:25:46 EDT 2012,68,0.0,336.0,0,40.123423,-83.186555,NULL,NULL
T-20,1573,Tue Sep 11 20:25:47 EDT 2012,68,0.0,336.0,0,40.123685,-83.186683,NULL,NULL
T-20,1574,Tue Sep 11 20:25:48 EDT 2012,68,-0.28,336.0,0,40.123945,-83.186813,NULL,NULL
T-20,1575,Tue Sep 11 20:25:49 EDT 2012,68,0.28,336.0,0,40.124207,-83.186945,NULL,NULL
T-20,1576,Tue Sep 11 20:25:50 EDT 2012,68,0.0,336.0,0,40.124467,-83.187073,NULL,NULL
T-20,1577,Tue Sep 11 20:25:51 EDT 2012,68,-0.28,336.0,0,40.124725,-83.187205,NULL,NULL
T-20,1578,Tue Sep 11 20:25:52 EDT 2012,68,0.0,336.0,0,40.12498,-83.187342,NULL,NULL
T-20,1579,Tue Sep 11 20:25:53 EDT 2012,68,0.28,336.0,0,40.125232,-83.187488,NULL,NULL
T-20,1580,Tue Sep 11 20:25:54 EDT 2012,68,0.0,336.0,0,40.125482,-83.187638,NULL,NULL
T-20,1581,Tue Sep 11 20:25:55 EDT 2012,68,0.0,330.0,6,40.125733,-83.18779,NULL,NULL
